id,label,parentId
Nanda Kh,Nanda Kh,Hingna
Nandera,Nandera,Hingna
Nanhi,Nanhi,Hingna
Nawegaon Khurd,Nawegaon Khurd,Hingna
Neri,Neri,Hingna
Nildoh,Nildoh,Hingna
Nildoh (Ct),Nildoh (Ct),Hingna
Panjari,Panjari,Hingna
Pendhari,Pendhari,Hingna
Pendhari Devli,Pendhari Devli,Hingna
Pipardhara,Pipardhara,Hingna
Pipri,Pipri,Hingna
Pitesur,Pitesur,Hingna
Pohi,Pohi,Hingna
Raipur,Raipur,Hingna
Salaidabha,Salaidabha,Hingna
Salaimendha,Salaimendha,Hingna
Sangam,Sangam,Hingna
Satgaon (Vena Nagar) (Nv),Satgaon (Vena Nagar) (Nv),Hingna
Sawali,Sawali,Hingna
Sawangi,Sawangi,Hingna
Sawangi (Devali),Sawangi (Devali),Hingna
Sawardhota,Sawardhota,Hingna
Shivmadka,Shivmadka,Hingna
Singardip,Singardip,Hingna
Sinka,Sinka,Hingna
Sirul,Sirul,Hingna
Sondapar,Sondapar,Hingna
Sukali,Sukali,Hingna
Sukali,Sukali,Hingna
Sukali (Gharpure),Sukali (Gharpure),Hingna
Sukali (Kalar),Sukali (Kalar),Hingna
Sumthana,Sumthana,Hingna
Takalghat (Ct),Takalghat (Ct),Hingna
Takali,Takali,Hingna
Tembhari,Tembhari,Hingna
Turagodhi,Turagodhi,Hingna
Turagondi,Turagondi,Hingna
Turkmari,Turkmari,Hingna
Ukhali,Ukhali,Hingna
Umari,Umari,Hingna
Umari,Umari,Hingna
Waddhamana (Ct),Waddhamana (Ct),Hingna
Wadgaon,Wadgaon,Hingna
Wadgaon Bakshi,Wadgaon Bakshi,Hingna
Wagdara,Wagdara,Hingna
Wagdara,Wagdara,Hingna
Walani,Walani,Hingna
Wanadongari,Wanadongari,Hingna
Wanadongri,Wanadongri,Hingna
Waranga,Waranga,Hingna
Wateghat,Wateghat,Hingna
Wayfal,Wayfal,Hingna
Yerangaon,Yerangaon,Hingna
Zilpi,Zilpi,Hingna
Adasa,Adasa,Kalameshwar
Alesur,Alesur,Kalameshwar
Astikala,Astikala,Kalameshwar
Bamhni (Ct),Bamhni (Ct),Kalameshwar
Belori Bk.,Belori Bk.,Kalameshwar
Bhandagi,Bhandagi,Kalameshwar
Bordoh,Bordoh,Kalameshwar
Borgaon Bk.,Borgaon Bk.,Kalameshwar
Borgaon Kh.,Borgaon Kh.,Kalameshwar
Budhla,Budhla,Kalameshwar
Chakdoh,Chakdoh,Kalameshwar
Chinchbhuwan,Chinchbhuwan,Kalameshwar
Dadhera,Dadhera,Kalameshwar
Dahegaon,Dahegaon,Kalameshwar
Deoli,Deoli,Kalameshwar
Dhapewada Bk.,Dhapewada Bk.,Kalameshwar
Dhapewada Kh.,Dhapewada Kh.,Kalameshwar
Dhurkheda,Dhurkheda,Kalameshwar
Dorli (Bhodji),Dorli (Bhodji),Kalameshwar
Dorli Gangaji,Dorli Gangaji,Kalameshwar
Dorli (Mani),Dorli (Mani),Kalameshwar
Dudhabardi,Dudhabardi,Kalameshwar
Gadaga,Gadaga,Kalameshwar
Ghogali,Ghogali,Kalameshwar
Ghorad,Ghorad,Kalameshwar
Gondkhairi,Gondkhairi,Kalameshwar
Gowari,Gowari,Kalameshwar
Gumthala,Gumthala,Kalameshwar
Hardoli,Hardoli,Kalameshwar
Jirola,Jirola,Kalameshwar
Kalambi,Kalambi,Kalameshwar
Kanyadhol,Kanyadhol,Kalameshwar
Karli,Karli,Kalameshwar
Ketapar,Ketapar,Kalameshwar
Khairi (Desh),Khairi (Desh),Kalameshwar
Khairi (Harji),Khairi (Harji),Kalameshwar
Khairi (Lakhmaji),Khairi (Lakhmaji),Kalameshwar
Khangaon,Khangaon,Kalameshwar
Khapari (Kothe),Khapari (Kothe),Kalameshwar
Khapari (Uma),Khapari (Uma),Kalameshwar
Khumari,Khumari,Kalameshwar
Khursapar,Khursapar,Kalameshwar
Kohali,Kohali,Kalameshwar
Kokarda,Kokarda,Kalameshwar
Koreghat,Koreghat,Kalameshwar
Ladai (Jangli),Ladai (Jangli),Kalameshwar
Ladai (Mal),Ladai (Mal),Kalameshwar
Linga,Linga,Kalameshwar
Lohagad,Lohagad,Kalameshwar
Lonara,Lonara,Kalameshwar
Madha Sawangi,Madha Sawangi,Kalameshwar
Mandvi,Mandvi,Kalameshwar
Mhasepathar,Mhasepathar,Kalameshwar
Mohagaon,Mohagaon,Kalameshwar
Mohali,Mohali,Kalameshwar
Nanda,Nanda,Kalameshwar
Nandi Kheda,Nandi Kheda,Kalameshwar
Nilgaon,Nilgaon,Kalameshwar
Nimboli,Nimboli,Kalameshwar
Nimji,Nimji,Kalameshwar
Panjra,Panjra,Kalameshwar
Panubali,Panubali,Kalameshwar
Pardi (Desh),Pardi (Desh),Kalameshwar
Parsodi,Parsodi,Kalameshwar
Parsodi Wakil,Parsodi Wakil,Kalameshwar
Peth Ubali,Peth Ubali,Kalameshwar
Pilkapar,Pilkapar,Kalameshwar
Pilkapar,Pilkapar,Kalameshwar
Pipla,Pipla,Kalameshwar
Pipla (Kinkheda),Pipla (Kinkheda),Kalameshwar
Pohigond Khairi,Pohigond Khairi,Kalameshwar
Ramgiri,Ramgiri,Kalameshwar
Rohana,Rohana,Kalameshwar
Sahajapur,Sahajapur,Kalameshwar
Sahuli,Sahuli,Kalameshwar
Sawali Bk.,Sawali Bk.,Kalameshwar
Sawali Kh.,Sawali Kh.,Kalameshwar
Sawandri,Sawandri,Kalameshwar
Sawangi,Sawangi,Kalameshwar
Sawangi,Sawangi,Kalameshwar
Selu,Selu,Kalameshwar
Shahapur,Shahapur,Kalameshwar
Sindi,Sindi,Kalameshwar
Sindi,Sindi,Kalameshwar
Sonapar,Sonapar,Kalameshwar
Sonegaon,Sonegaon,Kalameshwar
Sonoli,Sonoli,Kalameshwar
Sonoli,Sonoli,Kalameshwar
Sonpur,Sonpur,Kalameshwar
Susundri,Susundri,Kalameshwar
Telgaon,Telgaon,Kalameshwar
Telkamthi,Telkamthi,Kalameshwar
Tidangi,Tidangi,Kalameshwar
Tishti Bk.,Tishti Bk.,Kalameshwar
Tishti Kh.,Tishti Kh.,Kalameshwar
Tonda Khairi,Tonda Khairi,Kalameshwar
Ubagi,Ubagi,Kalameshwar
Ubali,Ubali,Kalameshwar
Uparwahi,Uparwahi,Kalameshwar
Wadhona Bk.,Wadhona Bk.,Kalameshwar
Wadhona Kh.,Wadhona Kh.,Kalameshwar
Waroda,Waroda,Kalameshwar
Wathoda,Wathoda,Kalameshwar
Yelkapar,Yelkapar,Kalameshwar
Zilpi,Zilpi,Kalameshwar
Zunki,Zunki,Kalameshwar
Aadka,Aadka,Kamptee
Aawandhi,Aawandhi,Kamptee
Ajani,Ajani,Kamptee
Ambadi,Ambadi,Kamptee
Asalwada,Asalwada,Kamptee
Asoli.,Asoli.,Kamptee
Babulkheda,Babulkheda,Kamptee
Bhamewada,Bhamewada,Kamptee
Bhilgaon,Bhilgaon,Kamptee
Bhowari,Bhowari,Kamptee
Bhugaon,Bhugaon,Kamptee
Bidbina,Bidbina,Kamptee
Bidgaon.,Bidgaon.,Kamptee
Bina,Bina,Kamptee
Borgaon,Borgaon,Kamptee
Chicholi,Chicholi,Kamptee
Chikhali,Chikhali,Kamptee
Chikna,Chikna,Kamptee
Dhargaon,Dhargaon,Kamptee
Dighori,Dighori,Kamptee
Gada,Gada,Kamptee
Garla,Garla,Kamptee
Ghorpad,Ghorpad,Kamptee
Gumthala,Gumthala,Kamptee
Gumthi,Gumthi,Kamptee
Jakhegaon,Jakhegaon,Kamptee
Kadholi,Kadholi,Kamptee
Kapsi Bk,Kapsi Bk,Kamptee
Kawtha,Kawtha,Kamptee
Kem,Kem,Kamptee
Kesori,Kesori,Kamptee
Khairy,Khairy,Kamptee
Khapa,Khapa,Kamptee
Khapri,Khapri,Kamptee
Khasala,Khasala,Kamptee
Khedi,Khedi,Kamptee
Koradi,Koradi,Kamptee
Kusumbi,Kusumbi,Kamptee
Lihigaon,Lihigaon,Kamptee
Lonkhairi,Lonkhairi,Kamptee
Mahalgaon,Mahalgaon,Kamptee
Mangali,Mangali,Kamptee
Mhasala,Mhasala,Kamptee
Nanda,Nanda,Kamptee
Nanha,Nanha,Kamptee
Nerala,Nerala,Kamptee
Neri,Neri,Kamptee
Nimba,Nimba,Kamptee
Ninhai,Ninhai,Kamptee
Palsad,Palsad,Kamptee
Pandherkawada,Pandherkawada,Kamptee
Pandhurna,Pandhurna,Kamptee
Panjara,Panjara,Kamptee
Parsodi,Parsodi,Kamptee
Pawangaon,Pawangaon,Kamptee
Powari,Powari,Kamptee
Ranala,Ranala,Kamptee
Ranmangali,Ranmangali,Kamptee
Sawali,Sawali,Kamptee
Selu,Selu,Kamptee
Shirpur,Shirpur,Kamptee
Shivani,Shivani,Kamptee
Sonegaon,Sonegaon,Kamptee
Suradevi,Suradevi,Kamptee
Tandulwani,Tandulwani,Kamptee
Tarodi Bk.,Tarodi Bk.,Kamptee
Tarodi(Bu),Tarodi(Bu),Kamptee
Temsana,Temsana,Kamptee
Umari,Umari,Kamptee
Ungaon,Ungaon,Kamptee
Wadoda,Wadoda,Kamptee
Warambha,Warambha,Kamptee
Waregaon,Waregaon,Kamptee
Yekardi,Yekardi,Kamptee
Yerkheda,Yerkheda,Kamptee
Zharap,Zharap,Kamptee
Ahmednagar,Ahmednagar,Katol
